"module name","license","repository"
"parse5@6.0.1","MIT","https://github.com/inikulin/parse5"
"parse5@7.3.0","MIT","https://github.com/inikulin/parse5"
"parse5@8.0.1","MIT","https://github.com/inikulin/parse5"
"parseurl@1.3.3","MIT","https://github.com/pillarjs/parseurl"
"path-browserify@1.0.1","MIT","https://github.com/browserify/path-browserify"
"path-exists@3.0.0","MIT","https://github.com/sindresorhus/path-exists"
"path-exists@4.0.0","MIT","https://github.com/sindresorhus/path-exists"
"path-is-absolute@1.0.1","MIT","https://github.com/sindresorhus/path-is-absolute"
"path-key@3.1.1","MIT","https://github.com/sindresorhus/path-key"
"path-key@4.0.0","MIT","https://github.com/sindresorhus/path-key"
"path-parse@1.0.7","MIT","https://github.com/jbgutierrez/path-parse"
"path-scurry@1.11.1","BlueOak-1.0.0","https://github.com/isaacs/path-scurry"
"path-scurry@2.0.2","BlueOak-1.0.0","https://github.com/isaacs/path-scurry"
"path-to-regexp@0.1.13","MIT","https://github.com/pillarjs/path-to-regexp"
"path-to-regexp@6.3.0","MIT","https://github.com/pillarjs/path-to-regexp"
"path-type@4.0.0","MIT","https://github.com/sindresorhus/path-type"
"path@0.12.7","MIT","https://github.com/jinder/path"
"pathe@1.1.2","MIT","https://github.com/unjs/pathe"
"pathe@2.0.3","MIT","https://github.com/unjs/pathe"
"pathval@2.0.1","MIT","https://github.com/chaijs/pathval"
"perfect-debounce@2.1.0","MIT","https://github.com/unjs/perfect-debounce"
"pg-int8@1.0.1","ISC","https://github.com/charmander/pg-int8"
"pg-protocol@1.15.0","MIT","https://github.com/brianc/node-postgres"
"pg-types@2.2.0","MIT","https://github.com/brianc/node-pg-types"
"picocolors@1.1.1","ISC","https://github.com/alexeyraspopov/picocolors"
"picomatch@2.3.2","MIT","https://github.com/micromatch/picomatch"
"picomatch@4.0.5","MIT","https://github.com/micromatch/picomatch"
"pify@2.3.0","MIT","https://github.com/sindresorhus/pify"
"pify@4.0.1","MIT","https://github.com/sindresorhus/pify"
"pinkie-promise@2.0.1","MIT","https://github.com/floatdrop/pinkie-promise"
"pinkie@2.0.4","MIT","https://github.com/floatdrop/pinkie"
"pirates@4.0.7","MIT","https://github.com/danez/pirates"
"pkg-types@1.3.1","MIT","https://github.com/unjs/pkg-types"
"pkg-types@2.3.1","MIT","https://github.com/unjs/pkg-types"
"pkg-up@3.1.0","MIT","https://github.com/sindresorhus/pkg-up"
"pluralize@8.0.0","MIT","https://github.com/blakeembrey/pluralize"
"pnpm-workspace-yaml@1.7.0","MIT","https://github.com/antfu/pnpm-workspace-utils"
"portfinder@1.0.38","MIT","https://github.com/http-party/node-portfinder"
"possible-typed-array-names@1.1.0","MIT","https://github.com/ljharb/possible-typed-array-names"
"postcss-calc@10.1.1","MIT","https://github.com/postcss/postcss-calc"
"postcss-colormin@7.0.10","MIT","https://github.com/cssnano/cssnano"
"postcss-colormin@8.0.1","MIT","https://github.com/cssnano/cssnano"
"postcss-convert-values@7.0.12","MIT","https://github.com/cssnano/cssnano"
"postcss-convert-values@8.0.1","MIT","https://github.com/cssnano/cssnano"
"postcss-discard-comments@7.0.8","MIT","https://github.com/cssnano/cssnano"
"postcss-discard-comments@8.0.1","MIT","https://github.com/cssnano/cssnano"
"postcss-discard-duplicates@7.0.4","MIT","https://github.com/cssnano/cssnano"
"postcss-discard-duplicates@8.0.1","MIT","https://github.com/cssnano/cssnano"
"postcss-discard-empty@7.0.3","MIT","https://github.com/cssnano/cssnano"
"postcss-discard-empty@8.0.1","MIT","https://github.com/cssnano/cssnano"
"postcss-discard-overridden@7.0.3","MIT","https://github.com/cssnano/cssnano"
"postcss-discard-overridden@8.0.1","MIT","https://github.com/cssnano/cssnano"
"postcss-import@15.1.0","MIT","https://github.com/postcss/postcss-import"
"postcss-js@4.1.0","MIT","https://github.com/postcss/postcss-js"
"postcss-load-config@6.0.1","MIT","https://github.com/postcss/postcss-load-config"
"postcss-merge-longhand@7.0.7","MIT","https://github.com/cssnano/cssnano"
"postcss-merge-longhand@8.0.1","MIT","https://github.com/cssnano/cssnano"
"postcss-merge-rules@7.0.11","MIT","https://github.com/cssnano/cssnano"
"postcss-merge-rules@8.0.1","MIT","https://github.com/cssnano/cssnano"
"postcss-minify-font-values@7.0.3","MIT","https://github.com/cssnano/cssnano"
"postcss-minify-font-values@8.0.1","MIT","https://github.com/cssnano/cssnano"
"postcss-minify-gradients@7.0.5","MIT","https://github.com/cssnano/cssnano"
"postcss-minify-gradients@8.0.1","MIT","https://github.com/cssnano/cssnano"
"postcss-minify-params@7.0.9","MIT","https://github.com/cssnano/cssnano"
"postcss-minify-params@8.0.1","MIT","https://github.com/cssnano/cssnano"
"postcss-minify-selectors@7.1.2","MIT","https://github.com/cssnano/cssnano"
"postcss-minify-selectors@8.0.2","MIT","https://github.com/cssnano/cssnano"
"postcss-nested@6.2.0","MIT","https://github.com/postcss/postcss-nested"
"postcss-nesting@13.0.2","MIT-0","https://github.com/csstools/postcss-plugins"
"postcss-normalize-charset@7.0.3","MIT","https://github.com/cssnano/cssnano"
"postcss-normalize-charset@8.0.1","MIT","https://github.com/cssnano/cssnano"
"postcss-normalize-display-values@7.0.3","MIT","https://github.com/cssnano/cssnano"
"postcss-normalize-display-values@8.0.1","MIT","https://github.com/cssnano/cssnano"
"postcss-normalize-positions@7.0.4","MIT","https://github.com/cssnano/cssnano"
"postcss-normalize-positions@8.0.1","MIT","https://github.com/cssnano/cssnano"
"postcss-normalize-repeat-style@7.0.4","MIT","https://github.com/cssnano/cssnano"
"postcss-normalize-repeat-style@8.0.1","MIT","https://github.com/cssnano/cssnano"
"postcss-normalize-string@7.0.3","MIT","https://github.com/cssnano/cssnano"
"postcss-normalize-string@8.0.1","MIT","https://github.com/cssnano/cssnano"
"postcss-normalize-timing-functions@7.0.3","MIT","https://github.com/cssnano/cssnano"
"postcss-normalize-timing-functions@8.0.1","MIT","https://github.com/cssnano/cssnano"
"postcss-normalize-unicode@7.0.9","MIT","https://github.com/cssnano/cssnano"
"postcss-normalize-unicode@8.0.1","MIT","https://github.com/cssnano/cssnano"
"postcss-normalize-url@7.0.3","MIT","https://github.com/cssnano/cssnano"
"postcss-normalize-url@8.0.1","MIT","https://github.com/cssnano/cssnano"
"postcss-normalize-whitespace@7.0.3","MIT","https://github.com/cssnano/cssnano"
"postcss-normalize-whitespace@8.0.1","MIT","https://github.com/cssnano/cssnano"
"postcss-ordered-values@7.0.4","MIT","https://github.com/cssnano/cssnano"
"postcss-ordered-values@8.0.1","MIT","https://github.com/cssnano/cssnano"
"postcss-reduce-initial@7.0.9","MIT","https://github.com/cssnano/cssnano"
"postcss-reduce-initial@8.0.1","MIT","https://github.com/cssnano/cssnano"
"postcss-reduce-transforms@7.0.3","MIT","https://github.com/cssnano/cssnano"
"postcss-reduce-transforms@8.0.1","MIT","https://github.com/cssnano/cssnano"
"postcss-selector-parser@6.1.4","MIT","https://github.com/postcss/postcss-selector-parser"
"postcss-selector-parser@7.1.4","MIT","https://github.com/postcss/postcss-selector-parser"
"postcss-svgo@7.1.3","MIT","https://github.com/cssnano/cssnano"
"postcss-svgo@8.0.1","MIT","https://github.com/cssnano/cssnano"
"postcss-unique-selectors@7.0.7","MIT","https://github.com/cssnano/cssnano"
"postcss-unique-selectors@8.0.1","MIT","https://github.com/cssnano/cssnano"
"postcss-value-parser@4.2.0","MIT","https://github.com/TrySound/postcss-value-parser"
"postcss@8.5.22","MIT","https://github.com/postcss/postcss"
"postgres-array@2.0.0","MIT","https://github.com/bendrucker/postgres-array"
"postgres-bytea@1.0.1","MIT","https://github.com/bendrucker/postgres-bytea"
"postgres-date@1.0.7","MIT","https://github.com/bendrucker/postgres-date"
"postgres-interval@1.2.0","MIT","https://github.com/bendrucker/postgres-interval"
"powershell-utils@0.1.0","MIT","https://github.com/sindresorhus/powershell-utils"
"preact@10.29.7","MIT","https://github.com/preactjs/preact"
"prelude-ls@1.2.1","MIT","https://github.com/gkz/prelude-ls"
"prettier-config-standard@7.0.0","BSD-3-Clause","https://github.com/npetruzzelli/prettier-config-standard"
"prettier@2.8.8","MIT","https://github.com/prettier/prettier"
"prettier@3.9.6","MIT","https://github.com/prettier/prettier"
"pretty-bytes@7.1.0","MIT","https://github.com/sindresorhus/pretty-bytes"
"pretty-format@27.5.1","MIT","https://github.com/facebook/jest"
"proc-log@4.2.0","ISC","https://github.com/npm/proc-log"
"proc-log@6.1.0","ISC","https://github.com/npm/proc-log"
"process-nextick-args@2.0.1","MIT","https://github.com/calvinmetcalf/process-nextick-args"
"process@0.11.10","MIT","https://github.com/shtylman/node-process"
"proggy@4.0.0","ISC","https://github.com/npm/proggy"
"progress-stream@2.0.0","BSD-2-Clause","https://github.com/freeall/progress-stream"
"promise-all-reject-late@1.0.1","ISC",""
"promise-call-limit@3.0.2","ISC","https://github.com/isaacs/promise-call-limit"
"promise-limit@2.7.0","ISC","https://github.com/featurist/promise-limit"
"promise@7.3.1","MIT","https://github.com/then/promise"
"prompt@1.3.0","MIT","https://github.com/flatiron/prompt"
"promzard@3.0.1","ISC","https://github.com/npm/promzard"
"prop-types@15.8.1","MIT","https://github.com/facebook/prop-types"
"proper-lockfile@4.1.2","MIT","https://github.com/moxystudio/node-proper-lockfile"
"prosemirror-changeset@2.4.1","MIT","git+https://code.haverbeke.berlin/prosemirror/prosemirror-changeset"
"prosemirror-commands@1.7.1","MIT","https://github.com/prosemirror/prosemirror-commands"
"prosemirror-dropcursor@1.8.3","MIT","git+https://code.haverbeke.berlin/prosemirror/prosemirror-dropcursor"
"prosemirror-gapcursor@1.4.1","MIT","https://github.com/prosemirror/prosemirror-gapcursor"
"prosemirror-history@1.5.0","MIT","https://github.com/prosemirror/prosemirror-history"
"prosemirror-inputrules@1.5.1","MIT","https://github.com/prosemirror/prosemirror-inputrules"
"prosemirror-keymap@1.2.3","MIT","https://github.com/prosemirror/prosemirror-keymap"
"prosemirror-model@1.25.11","MIT","git+https://code.haverbeke.berlin/prosemirror/prosemirror-model"
"prosemirror-schema-list@1.5.1","MIT","https://github.com/prosemirror/prosemirror-schema-list"
"prosemirror-state@1.4.4","MIT","https://github.com/prosemirror/prosemirror-state"
"prosemirror-tables@1.8.5","MIT","https://github.com/ProseMirror/prosemirror-tables"
"prosemirror-transform@1.12.0","MIT","https://github.com/prosemirror/prosemirror-transform"
"prosemirror-view@1.42.1","MIT","git+https://code.haverbeke.berlin/prosemirror/prosemirror-view"
"proto-list@1.2.4","ISC","https://github.com/isaacs/proto-list"
"protobufjs@7.6.5","BSD-3-Clause","https://github.com/protobufjs/protobuf.js"
"proxy-addr@2.0.7","MIT","https://github.com/jshttp/proxy-addr"
"proxy-from-env@2.1.0","MIT","https://github.com/Rob--W/proxy-from-env"
"psl@1.15.0","MIT","https://github.com/lupomontero/psl"
"pug-attrs@3.0.0","MIT","https://github.com/pugjs/pug.git#master"
"pug-code-gen@3.0.4","MIT","https://github.com/pugjs/pug.git#master"
"pug-error@2.1.0","MIT","https://github.com/pugjs/pug.git#master"
"pug-filters@4.0.0","MIT","https://github.com/pugjs/pug.git#master"
"pug-lexer@5.0.1","MIT","https://github.com/pugjs/pug.git#master"
"pug-linker@4.0.0","MIT","https://github.com/pugjs/pug.git#master"
"pug-load@3.0.0","MIT","https://github.com/pugjs/pug.git#master"
"pug-parser@6.0.0","MIT","https://github.com/pugjs/pug.git#master"
"pug-runtime@3.0.1","MIT","https://github.com/pugjs/pug.git#master"
"pug-strip-comments@2.0.0","MIT","https://github.com/pugjs/pug.git#master"
"pug-walk@2.0.0","MIT","https://github.com/pugjs/pug.git#master"
"pug@3.0.4","MIT","https://github.com/pugjs/pug.git#master"
"punycode.js@2.3.1","MIT","https://github.com/mathiasbynens/punycode.js"
"punycode@2.3.1","MIT","https://github.com/mathiasbynens/punycode.js"
"pure-parse@0.0.0-beta.8","MIT","https://github.com/johannes-lindgren/pure-parse"
"qrcode-terminal@0.12.0","Apache 2.0","https://github.com/gtanner/qrcode-terminal"
"qs@6.15.2","BSD-3-Clause","https://github.com/ljharb/qs"
"qs@6.15.3","BSD-3-Clause","https://github.com/ljharb/qs"
"quansync@0.2.11","MIT","https://github.com/quansync-dev/quansync"
"querystringify@2.2.0","MIT","https://github.com/unshiftio/querystringify"
"queue-microtask@1.2.3","MIT","https://github.com/feross/queue-microtask"
"quote-js-string@0.1.0","MIT","https://github.com/sindresorhus/quote-js-string"
"r-json@1.3.1","MIT","https://github.com/IonicaBizau/node-r-json"
"radix3@1.1.2","MIT","https://github.com/unjs/radix3"
"range-parser@1.2.1","MIT","https://github.com/jshttp/range-parser"
"raw-body@2.5.3","MIT","https://github.com/stream-utils/raw-body"
"rc9@3.0.1","MIT","https://github.com/unjs/rc9"
"react-dom@19.2.8","MIT","https://github.com/react/react"
"react-is@16.13.1","MIT","https://github.com/facebook/react"
"react-is@17.0.2","MIT","https://github.com/facebook/react"
"react@19.2.8","MIT","https://github.com/react/react"
"read-cache@1.0.0","MIT","https://github.com/TrySound/read-cache"
"read-cmd-shim@6.0.0","ISC","https://github.com/npm/read-cmd-shim"
"read-package-up@11.0.0","MIT","https://github.com/sindresorhus/read-package-up"
"read-pkg@9.0.1","MIT","https://github.com/sindresorhus/read-pkg"
"read-yaml-file@1.1.0","MIT","https://github.com/zkochan/packages.git#master"
"read@1.0.7","ISC","https://github.com/isaacs/read"
"read@5.0.1","ISC","https://github.com/npm/read"
"readable-stream@2.3.8","MIT","https://github.com/nodejs/readable-stream"
"readable-stream@3.6.2","MIT","https://github.com/nodejs/readable-stream"
"readable-stream@4.7.0","MIT","https://github.com/nodejs/readable-stream"
"readdir-glob@1.1.3","Apache-2.0","https://github.com/Yqnn/node-readdir-glob"
"readdirp@3.6.0","MIT","https://github.com/paulmillr/readdirp"
"readdirp@5.0.0","MIT","https://github.com/paulmillr/readdirp"
"recast@0.23.12","MIT","https://github.com/benjamn/recast"
"recheck-jar@4.4.5","MIT","https://github.com/makenowjust-labs/recheck"
"recheck@4.4.5","MIT","https://github.com/makenowjust-labs/recheck"
"redent@3.0.0","MIT","https://github.com/sindresorhus/redent"
"redeyed@2.1.1","MIT","https://github.com/thlorenz/redeyed"
"redis-errors@1.2.0","MIT","https://github.com/NodeRedis/redis-errors"
"redis-parser@3.0.0","MIT","https://github.com/NodeRedis/node-redis-parser"
"redis@5.11.0","MIT","https://github.com/redis/node-redis"
"redis@5.12.1","MIT","https://github.com/redis/node-redis"
"refa@0.12.1","MIT","https://github.com/RunDevelopment/refa"
"reflect.getprototypeof@1.0.10","MIT","https://github.com/es-shims/Reflect.getPrototypeOf"
"regex-escape@3.4.11","MIT","https://github.com/IonicaBizau/regex-escape.js"
"regexp-ast-analysis@0.7.1","MIT","https://github.com/RunDevelopment/regexp-ast-analysis"
"regexp-tree@0.1.27","MIT","https://github.com/DmitrySoshnikov/regexp-tree"
"regexp.prototype.flags@1.5.4","MIT","https://github.com/es-shims/RegExp.prototype.flags"
"regjsparser@0.13.2","BSD-2-Clause","https://github.com/jviereck/regjsparser"
"rehackt@0.1.0","MIT","https://github.com/phryneas/rehackt"
"replace-in-file@6.3.5","MIT","https://github.com/adamreisnz/replace-in-file"
"require-directory@2.1.1","MIT","https://github.com/troygoode/node-require-directory"
"require-from-string@2.0.2","MIT","https://github.com/floatdrop/require-from-string"
"require-in-the-middle@8.0.1","MIT","https://github.com/nodejs/require-in-the-middle"
"require-main-filename@2.0.0","ISC","https://github.com/yargs/require-main-filename"
"requires-port@1.0.0","MIT","https://github.com/unshiftio/requires-port"
"reserved-identifiers@1.2.0","MIT","https://github.com/sindresorhus/reserved-identifiers"
"resolve-from@4.0.0","MIT","https://github.com/sindresorhus/resolve-from"
"resolve-from@5.0.0","MIT","https://github.com/sindresorhus/resolve-from"
"resolve-path@1.4.0","MIT","https://github.com/pillarjs/resolve-path"
"resolve-pkg-maps@1.0.0","MIT","https://github.com/privatenumber/resolve-pkg-maps"
"resolve@1.22.12","MIT","https://github.com/browserify/resolve"
"restore-cursor@1.0.1","MIT","https://github.com/sindresorhus/restore-cursor"
"restore-cursor@2.0.0","MIT","https://github.com/sindresorhus/restore-cursor"
"restore-cursor@3.1.0","MIT","https://github.com/sindresorhus/restore-cursor"
"restore-cursor@4.0.0","MIT","https://github.com/sindresorhus/restore-cursor"
"retry@0.12.0","MIT","https://github.com/tim-kos/node-retry"
"reusify@1.1.0","MIT","https://github.com/mcollina/reusify"
"revalidator@0.1.8","Apache-2.0*","https://github.com/flatiron/revalidator"
"rfdc@1.4.1","MIT","https://github.com/davidmarkclements/rfdc"
"rimraf@3.0.2","ISC","https://github.com/isaacs/rimraf"
"rimraf@5.0.10","ISC","https://github.com/isaacs/rimraf"
"rimraf@6.1.3","BlueOak-1.0.0","https://github.com/isaacs/rimraf"
"rolldown-string@0.3.1","MIT","https://github.com/sxzz/rolldown-string"
"rolldown@1.1.5","MIT","https://github.com/rolldown/rolldown"
"rolldown@1.2.0","MIT","https://github.com/rolldown/rolldown"
"rollup-plugin-visualizer@7.0.1","MIT","https://github.com/btd/rollup-plugin-visualizer"
"rollup@4.62.2","MIT","https://github.com/rollup/rollup"
"rope-sequence@1.3.4","MIT","https://github.com/marijnh/rope-sequence"
"rou3@0.9.1","MIT","https://github.com/h3js/rou3"
"rrweb-cssom@0.6.0","MIT","https://github.com/rrweb-io/CSSOM"
"rrweb-cssom@0.8.0","MIT","https://github.com/rrweb-io/CSSOM"
"run-applescript@7.1.0","MIT","https://github.com/sindresorhus/run-applescript"
"run-async@2.4.1","MIT","https://github.com/SBoudrias/run-async"
"run-parallel@1.2.0","MIT","https://github.com/feross/run-parallel"
"rx-lite-aggregates@4.0.8","Apache License, Version 2.0","https://github.com/Reactive-Extensions/RxJS"
"rx-lite@4.0.8","Apache License, Version 2.0","https://github.com/Reactive-Extensions/RxJS"
"rx@4.1.0","Apache-2.0","https://github.com/Reactive-Extensions/RxJS"
"rxjs@6.6.7","Apache-2.0","https://github.com/reactivex/rxjs"
"rxjs@7.8.2","Apache-2.0","https://github.com/reactivex/rxjs"
"safe-array-concat@1.1.4","MIT","https://github.com/ljharb/safe-array-concat"
"safe-buffer@5.1.2","MIT","https://github.com/feross/safe-buffer"
"safe-buffer@5.2.1","MIT","https://github.com/feross/safe-buffer"
"safe-push-apply@1.0.0","MIT","https://github.com/ljharb/safe-push-apply"
"safe-regex-test@1.1.0","MIT","https://github.com/ljharb/safe-regex-test"
"safe-stable-stringify@2.5.0","MIT","https://github.com/BridgeAR/safe-stable-stringify"
"safer-buffer@2.1.2","MIT","https://github.com/ChALkeR/safer-buffer"
"sanitize-filename@1.6.3","WTFPL OR ISC","https://github.com/parshap/node-sanitize-filename"
"sax@1.6.0","BlueOak-1.0.0","https://github.com/isaacs/sax-js"
"saxes@6.0.0","ISC","https://github.com/lddubeau/saxes"
"scheduler@0.27.0","MIT","https://github.com/facebook/react"
"schema-dts@1.1.5","Apache-2.0","https://github.com/google/schema-dts"
"scslre@0.3.0","MIT","https://github.com/RunDevelopment/scslre"
"scule@1.3.0","MIT","https://github.com/unjs/scule"
"semver@6.3.1","ISC","https://github.com/npm/node-semver"
"semver@7.8.5","ISC","https://github.com/npm/node-semver"
"send@0.19.2","MIT","https://github.com/pillarjs/send"
"send@1.2.1","MIT","https://github.com/pillarjs/send"
"serialize-javascript@7.0.5","BSD-3-Clause","https://github.com/yahoo/serialize-javascript"
"seroval@1.5.6","MIT","https://github.com/lxsmnsyc/seroval"
"serve-placeholder@2.0.2","MIT","https://github.com/unjs/serve-placeholder"
"serve-static@1.16.3","MIT","https://github.com/expressjs/serve-static"
"serve-static@2.2.1","MIT","https://github.com/expressjs/serve-static"
"set-blocking@2.0.0","ISC","https://github.com/yargs/set-blocking"
"set-function-length@1.2.2","MIT","https://github.com/ljharb/set-function-length"
"set-function-name@2.0.2","MIT","https://github.com/ljharb/set-function-name"
"set-proto@1.0.0","MIT","https://github.com/ljharb/set-proto"
"setprototypeof@1.1.0","ISC","https://github.com/wesleytodd/setprototypeof"
"setprototypeof@1.2.0","ISC","https://github.com/wesleytodd/setprototypeof"
"sharp@0.35.3","Apache-2.0","https://github.com/lovell/sharp"
"shebang-command@2.0.0","MIT","https://github.com/kevva/shebang-command"
"shebang-regex@3.0.0","MIT","https://github.com/sindresorhus/shebang-regex"
"shell-escape@0.2.0","MIT","https://github.com/xxorax/node-shell-escape"
"shell-quote@1.10.0","MIT","https://github.com/ljharb/shell-quote"
"short-uuid@6.0.3","MIT","https://github.com/oculus42/short-uuid"
"side-channel-list@1.0.1","MIT","https://github.com/ljharb/side-channel-list"
"side-channel-map@1.0.1","MIT","https://github.com/ljharb/side-channel-map"
"side-channel-weakmap@1.0.2","MIT","https://github.com/ljharb/side-channel-weakmap"
"side-channel@1.1.1","MIT","https://github.com/ljharb/side-channel"
"siginfo@2.0.0","ISC","https://github.com/emilbayes/siginfo"
"signal-exit@3.0.7","ISC","https://github.com/tapjs/signal-exit"
"signal-exit@4.1.0","ISC","https://github.com/tapjs/signal-exit"
"sigstore@4.1.1","Apache-2.0","https://github.com/sigstore/sigstore-js"
"simple-git@3.36.0","MIT","https://github.com/steveukx/git-js"
"sirv@3.0.2","MIT","https://github.com/lukeed/sirv"
"sisteransi@1.0.5","MIT","https://github.com/terkelg/sisteransi"
"slash@3.0.0","MIT","https://github.com/sindresorhus/slash"
"slash@5.1.0","MIT","https://github.com/sindresorhus/slash"
"slate@0.103.0","MIT","https://github.com/ianstormtaylor/slate"
"slice-ansi@0.0.4","MIT","https://github.com/chalk/slice-ansi"
"slice-ansi@2.1.0","MIT","https://github.com/chalk/slice-ansi"
"slice-ansi@3.0.0","MIT","https://github.com/chalk/slice-ansi"
"slice-ansi@4.0.0","MIT","https://github.com/chalk/slice-ansi"
"slugify@1.6.9","MIT","https://github.com/simov/slugify"
"smart-buffer@4.2.0","MIT","https://github.com/JoshGlazebrook/smart-buffer"
"smartwrap@2.0.2","MIT","https://github.com/tecfu/smartwrap"
"smob@1.6.2","MIT","https://github.com/Tada5hi/smob"
"socks-proxy-agent@8.0.5","MIT","https://github.com/TooTallNate/proxy-agents"
"socks@2.8.9","MIT","https://github.com/JoshGlazebrook/socks"
"source-map-js@1.2.1","BSD-3-Clause","https://github.com/7rulnik/source-map-js"
"source-map-support@0.5.21","MIT","https://github.com/evanw/node-source-map-support"
"source-map@0.6.1","BSD-3-Clause","https://github.com/mozilla/source-map"
"source-map@0.7.6","BSD-3-Clause","https://github.com/mozilla/source-map"
"spawn-sync@1.0.15","MIT","https://github.com/ForbesLindesay/spawn-sync"
"spawndamnit@3.0.1","Custom: LICENSE","https://github.com/thejameskyle/spawndamnit"
"spdx-correct@3.2.0","Apache-2.0","https://github.com/jslicense/spdx-correct.js"
"spdx-exceptions@2.5.0","CC-BY-3.0","https://github.com/kemitchell/spdx-exceptions.json"
"spdx-expression-parse@3.0.1","MIT","https://github.com/jslicense/spdx-expression-parse.js"
"spdx-expression-parse@4.0.0","MIT","https://github.com/jslicense/spdx-expression-parse.js"
"spdx-license-ids@3.0.23","CC0-1.0","https://github.com/jslicense/spdx-license-ids"
"speedometer@1.0.0","MIT","https://github.com/mafintosh/speedometer"
"sprintf-js@1.0.3","BSD-3-Clause","https://github.com/alexei/sprintf.js"
"srvx@0.11.22","MIT","https://github.com/h3js/srvx"
"ssri@13.0.1","ISC","https://github.com/npm/ssri"
"stable-hash-x@0.2.0","MIT","https://github.com/un-ts/stable-hash-x"
"stack-trace@0.0.10","MIT","https://github.com/felixge/node-stack-trace"
"stackback@0.0.2","MIT","https://github.com/shtylman/node-stackback"
"standard-as-callback@2.1.0","MIT","https://github.com/luin/asCallback"
"statuses@1.5.0","MIT","https://github.com/jshttp/statuses"
"statuses@2.0.2","MIT","https://github.com/jshttp/statuses"
"std-env@3.10.0","MIT","https://github.com/unjs/std-env"
"std-env@4.2.0","MIT","https://github.com/unjs/std-env"
"stop-iteration-iterator@1.1.0","MIT","https://github.com/ljharb/stop-iteration-iterator"
"storyblok-js-client@7.1.0","MIT","https://github.com/storyblok/monoblok"
"storyblok-js-client@7.2.3","MIT","https://github.com/storyblok/monoblok"
"storyblok-js-client@7.3.0","MIT","https://github.com/storyblok/monoblok"
"storyblok-js-client@7.7.1","MIT","https://github.com/storyblok/monoblok"
"storyblok@4.20.0","MIT","https://github.com/storyblok/monoblok"
"storybook@9.1.20","MIT","https://github.com/storybookjs/storybook"
"stream-browserify@3.0.0","MIT","https://github.com/browserify/stream-browserify"
"stream-transform@2.1.3","MIT","https://github.com/adaltas/node-stream-transform"
"streamx@2.28.0","MIT","https://github.com/mafintosh/streamx"
"string-width@1.0.2","MIT","https://github.com/sindresorhus/string-width"
"string-width@2.1.1","MIT","https://github.com/sindresorhus/string-width"
"string-width@3.1.0","MIT","https://github.com/sindresorhus/string-width"
"string-width@4.2.3","MIT","https://github.com/sindresorhus/string-width"
"string-width@5.1.2","MIT","https://github.com/sindresorhus/string-width"
"string-width@7.2.0","MIT","https://github.com/sindresorhus/string-width"
"string.prototype.trim@1.2.11","MIT","https://github.com/es-shims/String.prototype.trim"
"string.prototype.trimend@1.0.10","MIT","https://github.com/es-shims/String.prototype.trimEnd"
"string.prototype.trimstart@1.0.8","MIT","https://github.com/es-shims/String.prototype.trimStart"
"string_decoder@1.1.1","MIT","https://github.com/nodejs/string_decoder"
"string_decoder@1.3.0","MIT","https://github.com/nodejs/string_decoder"
"strip-ansi@3.0.1","MIT","https://github.com/chalk/strip-ansi"
"strip-ansi@4.0.0","MIT","https://github.com/chalk/strip-ansi"
"strip-ansi@5.2.0","MIT","https://github.com/chalk/strip-ansi"
"strip-ansi@6.0.1","MIT","https://github.com/chalk/strip-ansi"
"strip-ansi@7.2.0","MIT","https://github.com/chalk/strip-ansi"
"strip-bom@3.0.0","MIT","https://github.com/sindresorhus/strip-bom"
"strip-final-newline@2.0.0","MIT","https://github.com/sindresorhus/strip-final-newline"
"strip-final-newline@3.0.0","MIT","https://github.com/sindresorhus/strip-final-newline"
"strip-indent@3.0.0","MIT","https://github.com/sindresorhus/strip-indent"
"strip-indent@4.1.1","MIT","https://github.com/sindresorhus/strip-indent"
"strip-json-comments@3.1.1","MIT","https://github.com/sindresorhus/strip-json-comments"
"strip-literal@3.1.0","MIT","https://github.com/antfu/strip-literal"
"structured-clone-es@2.0.0","ISC","https://github.com/antfu-collective/structured-clone-es"
"stylehacks@7.0.11","MIT","https://github.com/cssnano/cssnano"
"stylehacks@8.0.1","MIT","https://github.com/cssnano/cssnano"
"sucrase@3.35.1","MIT","https://github.com/alangpierce/sucrase"
"super-regex@1.1.0","MIT","https://github.com/sindresorhus/super-regex"
"supports-color@10.2.2","MIT","https://github.com/chalk/supports-color"
"supports-color@2.0.0","MIT","https://github.com/chalk/supports-color"
"supports-color@5.5.0","MIT","https://github.com/chalk/supports-color"
"supports-color@7.2.0","MIT","https://github.com/chalk/supports-color"
"supports-color@8.1.1","MIT","https://github.com/chalk/supports-color"
"supports-preserve-symlinks-flag@1.0.0","MIT","https://github.com/inspect-js/node-supports-preserve-symlinks-flag"
"svgo@4.0.2","MIT","https://github.com/svg/svgo"
"symbol-observable@1.2.0","MIT","https://github.com/blesh/symbol-observable"
"symbol-observable@4.0.0","MIT","https://github.com/blesh/symbol-observable"
"symbol-tree@3.2.4","MIT","https://github.com/jsdom/js-symbol-tree"
"synckit@0.11.13","MIT","https://github.com/un-ts/synckit"
"systeminformation@5.33.0","MIT","https://github.com/sebhildebrandt/systeminformation"
"tabbable@6.5.0","MIT","https://github.com/focus-trap/tabbable"
"table@5.4.6","BSD-3-Clause","https://github.com/gajus/table"
"tagged-tag@1.0.0","MIT","https://github.com/sindresorhus/tagged-tag"
